,Speciality,Code,Title,Anes,Asst,Fee
5142,obstetrics/labour-delivery,G593,COVID-19 vaccine,0,,$13.00
5143,obstetrics/maternal-fetal-procedures,P055,Insertion of fetal shunt - bladder to amniotic cavity,8,8,16.0
5144,obstetrics/maternal-fetal-procedures,P060,Percutaneous amnioinfusion,6,6,$248.85
5145,obstetrics/maternal-fetal-procedures,P052,Percutaneous fetal blood sample from umbilical cord or fetal hepatic vein,6,6,$199.10
5146,obstetrics/maternal-fetal-procedures,P051,Percutaneous fetal blood transfusion into fetal hepatic vein,8,8,$348.40
5147,obstetrics/maternal-fetal-procedures,P050,Therapeutic amnioreduction,6,6,$248.85
5148,obstetrics/maternal-fetal-procedures,G571,Professional component,0,,$96.20
5149,obstetrics/maternal-fetal-procedures,G570,Technical component,0,,$118.95
5150,obstetrics/maternal-fetal-procedures,G593,COVID-19 vaccine,0,,$13.00
5151,obstetrics/maternal-fetal-procedures,P053,Fetal management - selective fetal reduction of one or more fetuses by bipolar or unipolar cautery of umbilical cord,6,6,$248.85
5152,obstetrics/maternal-fetal-procedures,P054,Fetal management - selective fetal reduction of one or more fetuses by intracardiac potassium chloride injection,6,6,$248.85
5153,obstetrics/maternal-fetal-procedures,P057,"Fine needle fetal body cavity aspiration from fetal abdomen, chest, heart, bladder and/ or renal tract",6,6,$199.10
5154,obstetrics/maternal-fetal-procedures,P056,Insertion of fetal shunt - chest to amniotic cavity,8,8,$398.10
5155,obstetrics/maternal-fetal-procedures,P058,Inutero ligation of umbilical cord vessels,8,8,$464.45
5156,obstetrics/maternal-fetal-procedures,P059,Inutero placental vessel ablation by YAG laser,8,8,$464.45
5157,obstetrics/obstetrical-anaesthesia,E100,Attendance at delivery per 1/4 hour time units only,,,
5158,obstetrics/obstetrical-anaesthesia,P013,Obstetrical anaesthesia,,,$92.94
5159,obstetrics/obstetrical-anaesthesia,G571,Professional component,,,$96.20
5160,obstetrics/obstetrical-anaesthesia,G570,Technical component,,,$118.95
5161,obstetrics/obstetrical-anaesthesia,P014,Introduction of catheter for labour analgesia including first dose,,,$15.49
5162,obstetrics/obstetrical-anaesthesia,P016,Maintenance of obstetrical epidural anaesthesia,,,$15.49
5163,obstetrics/obstetrical-anaesthesia,G593,COVID-19 vaccine,,,$13.00
5164,obstetrics/prenatal-care,P005,Antenatal preventative health assessment,,,
5165,obstetrics/prenatal-care,P003,General assessment (major prenatal visit),,,$80.35
5166,obstetrics/prenatal-care,P002,High risk prenatal assessment,,,$74.70
5167,obstetrics/prenatal-care,A921,Medical management of early or ectopic pregnancy followup visit,,,$36.85
5168,obstetrics/prenatal-care,A920,Medical management of early pregnancy initial service,,,$161.15
5169,obstetrics/prenatal-care,A922,Medical management of ectopic pregnancy initial service,,,$207.80
5170,obstetrics/prenatal-care,P001,Medical management of nonviable fetus or intrauterine fetal demise between 14 and 20 weeks gestation,,,$399.00
5171,obstetrics/prenatal-care,P004,Minor prenatal assessment,,,$38.15
5172,obstetrics/prenatal-care,G571,Professional component,,,$96.20
5173,obstetrics/prenatal-care,G570,Technical component,,,$118.95
5174,obstetrics/prenatal-care,G593,COVID-19 vaccine,,,$13.00
5175,ocular-and-aural-surgical-procedures/conjuctiva,G571,Professional component,0,,0
5176,ocular-and-aural-surgical-procedures/conjuctiva,G570,Technical component,0,,$118.95
5177,ocular-and-aural-surgical-procedures/conjuctiva,G593,COVID-19 vaccine,0,,$13.00
5178,ocular-and-aural-surgical-procedures/conjuctiva,Z861,Biopsy,6,,$26.60
5179,ocular-and-aural-surgical-procedures/conjuctiva,E208,Peritomy (Gunderson conjunctival flap),6,,$225.00
5180,ocular-and-aural-surgical-procedures/conjuctiva,E210,Excision of conjunctival lesion,6,,$100.00
5181,ocular-and-aural-surgical-procedures/cornea,G571,Professional component,0,,0
5182,ocular-and-aural-surgical-procedures/cornea,G570,Technical component,0,,$118.95
5183,ocular-and-aural-surgical-procedures/cornea,E202,Corneal cross-linking,0,,$200.00
5184,ocular-and-aural-surgical-procedures/cornea,G593,COVID-19 vaccine,0,,$13.00
5185,ocular-and-aural-surgical-procedures/cornea,E119,Excision of dermoid - with lamellar graft,6,6,$542.00
5186,ocular-and-aural-surgical-procedures/cornea,E118,Excision of dermoid - with partial keratectomy,6,,$308.30
5187,ocular-and-aural-surgical-procedures/cornea,E117,Pterygium - Keratectomy or relaxing incisions post penetrating keratoplasty or post traumatic corneal scar (non cosmetic),6,6,$308.30
5188,ocular-and-aural-surgical-procedures/cornea,E206,Pterygium - simple (unilateral),6,,$175.00
5189,ocular-and-aural-surgical-procedures/cornea,E207,Pterygium - with lamellar graft,6,6,$453.00
5190,ocular-and-aural-surgical-procedures/cornea,E205,Pterygium - with partial keratectomy,6,6,$355.00
5191,ocular-and-aural-surgical-procedures/cornea,Z871,Ulcer cautery - local anaesthetic,0,,$26.60
5192,ocular-and-aural-surgical-procedures/cornea,Z853,Ulcer cautery -general anaesthetic,6,,$74.20
5193,ocular-and-aural-surgical-procedures/cornea,E128,Chelation of band keratopathy with EDTA - Anterior chamber open evacuation of clot,6,6,$496.00
5194,ocular-and-aural-surgical-procedures/cornea,Z863,Chelation of band keratopathy with EDTA - general anaesthetic,6,,$150.00
5195,ocular-and-aural-surgical-procedures/cornea,Z849,Chelation of band keratopathy with EDTA - local anaesthetic,0,,$153.80
5196,ocular-and-aural-surgical-procedures/cornea,Z844,Diagnostic Paracentesis for: 1) suspected intraocular infection; 2) intraocular inflammation / uveitis; or 3) suspected cancer involving the intraocular structures or fluids,6,,$100.00
5197,ocular-and-aural-surgical-procedures/cornea,Z851,Paracentesis,6,,$70.00
5198,ocular-and-aural-surgical-procedures/cornea,Z852,Removal embedded foreign body - general anaesthetic,6,,$74.20
5199,ocular-and-aural-surgical-procedures/cornea,Z847,Removal embedded foreign body - local anaesthetic - one foreign body,0,,$33.00
5200,ocular-and-aural-surgical-procedures/cornea,Z848,Removal embedded foreign body - local anaesthetic - two foreign bodies,0,,$45.00
5201,ocular-and-aural-surgical-procedures/cornea,E122,Corneal transplant - lamellar,7,6,$590.00
5202,ocular-and-aural-surgical-procedures/cornea,E124,Corneal transplant - Limbal stem cell transplant,8,6,$740.00
5203,ocular-and-aural-surgical-procedures/cornea,E121,Corneal transplant - penetrating,7,6,$740.00
5204,ocular-and-aural-surgical-procedures/cornea,E123,Division of iris to cornea,6,,$161.75
5205,ocular-and-aural-surgical-procedures/crystalline-lens,G571,Professional component,0,,0
5206,ocular-and-aural-surgical-procedures/crystalline-lens,G570,Technical component,0,,$118.95
5207,ocular-and-aural-surgical-procedures/crystalline-lens,G593,COVID-19 vaccine,0,,$13.00
5208,ocular-and-aural-surgical-procedures/crystalline-lens,E140,"Cataract - all types of, by any procedure, includes insertion of intraocular lens",5,,$397.75
5209,ocular-and-aural-surgical-procedures/crystalline-lens,E141,Cataract - dislocated lens extraction,5,6,$505.45
5210,ocular-and-aural-surgical-procedures/crystalline-lens,E143,Cataract - Excision of secondary membrane with corneal section following cataract extraction,5,6,$450.00
5211,ocular-and-aural-surgical-procedures/crystalline-lens,E138,Cataract - Fixation of intraocular lens and/or capsular tension device by suturing,5,6,$450.00
5212,ocular-and-aural-surgical-procedures/crystalline-lens,E146,Cataract - Insertion of secondary intraocular lens,5,6,$400.00
5213,ocular-and-aural-surgical-procedures/crystalline-lens,E144,Cataract - Removal of intraocular lens,5,6,$450.00
5214,ocular-and-aural-surgical-procedures/crystalline-lens,E145,Cataract - Repositioning surgical of dislocated intraocular lens,5,,$350.00
5215,ocular-and-aural-surgical-procedures/crystalline-lens,E139,Capsulotomy,5,6,$161.75
5216,ocular-and-aural-surgical-procedures/crystalline-lens,E137,Needling (discission) primary or subsequent,5,6,$161.75
5217,ocular-and-aural-surgical-procedures/external-ear,G571,Professional component,0,,0
5218,ocular-and-aural-surgical-procedures/external-ear,G570,Technical component,0,,$118.95
5219,ocular-and-aural-surgical-procedures/external-ear,G593,COVID-19 vaccine,0,,$13.00
5220,ocular-and-aural-surgical-procedures/external-ear,Z906,"Removal of drainage tube(s) - under general anaesthetic, unilateral",6,,$66.50
5221,ocular-and-aural-surgical-procedures/external-ear,Z866,"Removal of foreign body - complicated, general anaesthetic",6,,$50.90
5222,ocular-and-aural-surgical-procedures/external-ear,E303,Removal of foreign body - from middle ear space,6,,$202.35
5223,ocular-and-aural-surgical-procedures/external-ear,E302,Removal of foreign body - requiring post auricular or endaural incisions,6,,$202.35
5224,ocular-and-aural-surgical-procedures/external-ear,Z915,Removal of foreign body - simple,0,,$10.55
5225,ocular-and-aural-surgical-procedures/external-ear,E311,Exostosis - endomeatal surgery and removal and drilling out of exostosis,7,,$243.35
5226,ocular-and-aural-surgical-procedures/external-ear,E313,Exostosis - post auricular approach,6,,$362.55
5227,ocular-and-aural-surgical-procedures/external-ear,Z903,Exostosis - Pre-auricular sinus,0,,$62.95
5228,ocular-and-aural-surgical-procedures/external-ear,E309,Exostosis - Pre-auricular sinus - general anaesthetic,6,,$208.05
5229,ocular-and-aural-surgical-procedures/external-ear,E312,Exostosis - with multiple removal with necessary grafting,7,,$355.40
5230,ocular-and-aural-surgical-procedures/external-ear,Z905,"Local excision, polyp - hospital",6,,$50.90
5231,ocular-and-aural-surgical-procedures/external-ear,Z904,"Local excision, polyp - office",0,,$25.85
5232,ocular-and-aural-surgical-procedures/external-ear,E301,Resection of pinna - with local flap,6,,$355.35
5233,ocular-and-aural-surgical-procedures/external-ear,E300,Resection of pinna - with primary closure,6,,$248.05
5234,ocular-and-aural-surgical-procedures/external-ear,Z909,"Biopsy, ear canal",0,,$25.85
5235,ocular-and-aural-surgical-procedures/external-ear,Z846,"Biopsy, ear canal - general anaesthetic (if sole procedure performed)",6,,$50.90
5236,ocular-and-aural-surgical-procedures/external-ear,E317,Incision and drainage of extensive haematoma of pinna with packing of ear and external compression dressing - general anaesthetic,6,,$139.95
5237,ocular-and-aural-surgical-procedures/external-ear,E305,"Incision and drainage of extensive haematoma of pinna with packing of ear and external compression dressing - Limited incision for perichondritis, removal of cartilage and drainage",6,,$155.30
5238,ocular-and-aural-surgical-procedures/external-ear,E318,Incision and drainage of extensive haematoma of pinna with packing of ear and external compression dressing - local anaesthetic,0,,$92.40
5239,ocular-and-aural-surgical-procedures/external-ear,E306,Incision and drainage of extensive haematoma of pinna with packing of ear and external compression dressing - Radical surgery for perichondritis,7,,$291.50
5240,ocular-and-aural-surgical-procedures/external-ear,E308,Congenital defects - External - major,7,6,$345.15
5241,ocular-and-aural-surgical-procedures/external-ear,E307,Congenital defects - External - minor,6,6,$219.60
5242,ocular-and-aural-surgical-procedures/external-ear,E310,Congenital defects - Otoplasty for correction of outstanding ears unilateral,7,6,$247.35
5243,ocular-and-aural-surgical-procedures/external-ear,E304,"Congenital defects - Reconstruction of total ear with cartilage graft (e.g. Brent Technique), first stage",6,6,$619.35
5244,ocular-and-aural-surgical-procedures/external-ear,E314,Meatoplasty or canalplasty for congenital malformation,7,6,$297.25
5245,ocular-and-aural-surgical-procedures/eyeball,G571,Professional component,0,,0
5246,ocular-and-aural-surgical-procedures/eyeball,G570,Technical component,0,,$118.95
5247,ocular-and-aural-surgical-procedures/eyeball,G593,COVID-19 vaccine,0,,$13.00
5248,ocular-and-aural-surgical-procedures/eyeball,Z850,When sole procedure or with unlisted minor procedures with general anaesthesia,6,,$200.00
5249,ocular-and-aural-surgical-procedures/eyeball,E108,"Enucleation, donor eye, postmortem (one or both)",0,,$131.25
5250,ocular-and-aural-surgical-procedures/eyeball,E105,Non-magnetic posterior,6,6,$424.35
5251,ocular-and-aural-surgical-procedures/eyeball,E106,Penetrating wound - with prolapse of intraocular tissue segment,7,6,$640.00
5252,ocular-and-aural-surgical-procedures/eyeball,E107,Penetrating wound - without prolapse of intraocular tissue,7,6,$496.00
5253,ocular-and-aural-surgical-procedures/eyeball,E104,Removal of intraocular foreign body,6,6,$542.00
5254,ocular-and-aural-surgical-procedures/eyelids,G571,Professional component,0,,0
5255,ocular-and-aural-surgical-procedures/eyelids,G570,Technical component,0,,$118.95
5256,ocular-and-aural-surgical-procedures/eyelids,G593,COVID-19 vaccine,0,,$13.00
5257,ocular-and-aural-surgical-procedures/eyelids,Z856,Chalazion - Single or multiple - general anaesthetic,6,,$150.00
5258,ocular-and-aural-surgical-procedures/eyelids,Z874,Chalazion - Single or multiple - local anaesthetic,0,,$70.00
5259,ocular-and-aural-surgical-procedures/eyelids,Z858,Epilation - by cryopexy,6,,$65.70
5260,ocular-and-aural-surgical-procedures/eyelids,Z854,Drainage of abscess - local anaesthetic,0,,$60.00
5261,ocular-and-aural-surgical-procedures/eyelids,E200,"Blepharoplasty - excision of skin, with or without partial excision of the orbicularis oculi muscle one lid",6,,$82.80
5262,ocular-and-aural-surgical-procedures/eyelids,E201,Blepharoplasty - same as E200 plus removal of orbital fat and/or major lid fold reconstruction one lid,7,6,$205.55
5263,ocular-and-aural-surgical-procedures/eyelids,E194,Distichiasis - unilateral,6,6,$289.00
5264,ocular-and-aural-surgical-procedures/eyelids,E197,"Ectropion, other than Zeigler puncture",6,6,$310.00
5265,ocular-and-aural-surgical-procedures/eyelids,E196,"Entropion, other than Zeigler puncture",6,6,$290.00
5266,ocular-and-aural-surgical-procedures/eyelids,E229,Free composite eyelid graft,7,6,$535.80
5267,ocular-and-aural-surgical-procedures/eyelids,E228,"Free tarsal, scleral or cartilage graft with local skin mobilization",7,6,$535.80
5268,ocular-and-aural-surgical-procedures/eyelids,E221,Laceration of eyelid including levator palpebrae superioris with ptosis,7,6,$329.30
5269,ocular-and-aural-surgical-procedures/eyelids,E199,"Laceration, full thickness",6,,$225.00
5270,ocular-and-aural-surgical-procedures/eyelids,E198,"Laceration, full thickness - including lid margin",7,,$300.00
5271,ocular-and-aural-surgical-procedures/eyelids,E235,Lateral canthal surgery - Cantholysis when primary procedure,6,,$107.50
5272,ocular-and-aural-surgical-procedures/eyelids,E234,Lateral canthal surgery - Canthotomy,6,,$51.45
5273,ocular-and-aural-surgical-procedures/eyelids,E236,Lateral canthal surgery - Lateral canthopexy,6,,$255.00
5274,ocular-and-aural-surgical-procedures/eyelids,E211,Lid lengthening procedure,6,6,$288.35
5275,ocular-and-aural-surgical-procedures/eyelids,E225,Lower or upper eyelid bridge flap,6,6,$484.35
5276,ocular-and-aural-surgical-procedures/eyelids,E226,Lower or upper eyelid bridge flap - second stage,6,,$108.45
5277,ocular-and-aural-surgical-procedures/eyelids,E232,Medial canthal tendon - fixation to bone,6,6,$412.05
5278,ocular-and-aural-surgical-procedures/eyelids,E231,Medial canthal tendon - tendon repair only,7,6,$267.35
5279,ocular-and-aural-surgical-procedures/eyelids,E230,Medial canthoplasty (skin and muscle),6,6,$257.90
5280,ocular-and-aural-surgical-procedures/eyelids,E222,Primary closure of full thickness lid defect,6,6,$290.00
5281,ocular-and-aural-surgical-procedures/eyelids,E192,Ptosis,6,6,$313.15
5282,ocular-and-aural-surgical-procedures/eyelids,E193,Ptosis - repeat or second repair,6,6,$393.00
5283,ocular-and-aural-surgical-procedures/eyelids,E223,Tarsoconjunctival flap and skin graft (Hughes),7,6,$484.35
5284,ocular-and-aural-surgical-procedures/eyelids,E224,Tarsoconjunctival flap and skin graft (Hughes) - second stage,7,,$108.45
5285,ocular-and-aural-surgical-procedures/eyelids,E227,Temporal rotation flap,6,6,$514.80
5286,ocular-and-aural-surgical-procedures/eyelids,E195,"Trichiasis, repair by tarsal transplantation",7,6,$241.70
5287,ocular-and-aural-surgical-procedures/eyelids,Z860,Zeigler punctures (for entropion/ectropion),6,,$26.60
5288,ocular-and-aural-surgical-procedures/eyelids,E191,Double adhesion,7,,$161.75
5289,ocular-and-aural-surgical-procedures/eyelids,E190,Tarsorrhaphy,6,,$150.00
5290,ocular-and-aural-surgical-procedures/inner-ear,G571,Professional component,0,,0
5291,ocular-and-aural-surgical-procedures/inner-ear,G570,Technical component,0,,$118.95
5292,ocular-and-aural-surgical-procedures/inner-ear,G593,COVID-19 vaccine,0,,$13.00
5293,ocular-and-aural-surgical-procedures/inner-ear,E332,Labyrinthotomy or labyrinthectomy (including Fick procedure),10,,$548.45
5294,ocular-and-aural-surgical-procedures/inner-ear,E346,"Bone Conduction Hearing Aid Insertion - implantable, including necessary mastoidectomy",7,6,$345.15
5295,ocular-and-aural-surgical-procedures/inner-ear,E339,Endolymphatic shunt or sac decompression,10,6,$661.55
5296,ocular-and-aural-surgical-procedures/inner-ear,E341,Permanent Cochlear Prosthesis Insertion - Intra-cochlear,9,7,$737.30
5297,ocular-and-aural-surgical-procedures/inner-ear,E321,Posterior/superior canal occlusion,8,6,$612.70
5298,ocular-and-aural-surgical-procedures/inner-ear,E331,Revision stapedectomy,6,,$673.65
5299,ocular-and-aural-surgical-procedures/inner-ear,E335,Stapedectomy with prosthesis,10,,$637.15
5300,ocular-and-aural-surgical-procedures/inner-ear,E345,Temporal bone resection,15,10,"$1,379.10"
5301,ocular-and-aural-surgical-procedures/lacrimal-tract,G571,Professional component,0,,0
5302,ocular-and-aural-surgical-procedures/lacrimal-tract,G570,Technical component,0,,$118.95
5303,ocular-and-aural-surgical-procedures/lacrimal-tract,G593,COVID-19 vaccine,0,,$13.00
5304,ocular-and-aural-surgical-procedures/lacrimal-tract,E215,Dacryocystectomy,6,6,$496.00
5305,ocular-and-aural-surgical-procedures/lacrimal-tract,Z862,Dacryocystotomy - general anaesthetic,6,,$52.40
5306,ocular-and-aural-surgical-procedures/lacrimal-tract,Z917,"Three ""Snip"" punctum procedure - per punctum - maximum 4 per patient - add",6,,$65.70
5307,ocular-and-aural-surgical-procedures/lacrimal-tract,Z901,Irrigation of nasolacrimal system unilateral or bilateral,0,,$27.00
5308,ocular-and-aural-surgical-procedures/lacrimal-tract,Z864,"Probing and dilation of duct, initial or repeat - General anaesthetic - unilateral or bilateral",6,,$200.00
5309,ocular-and-aural-surgical-procedures/lacrimal-tract,Z865,"Probing and dilation of duct, initial or repeat - General anaesthetic - with insertion of inlying tube or filament",6,,$250.00
5310,ocular-and-aural-surgical-procedures/lacrimal-tract,Z902,"Probing and dilation of duct, initial or repeat - Local anaesthetic - unilateral",0,,$27.00
5311,ocular-and-aural-surgical-procedures/lacrimal-tract,Z918,Re-insertion of Lester Jones tube,0,,$52.40
5312,ocular-and-aural-surgical-procedures/lacrimal-tract,E939,Dacryocystorhin.-repeat-2nd surg,0,,$150.00
5313,ocular-and-aural-surgical-procedures/lacrimal-tract,E218,Lacerated canaliculus - Dacryocystorhinostomy,6,6,$542.00
5314,ocular-and-aural-surgical-procedures/lacrimal-tract,E217,Lacerated canaliculus - delayed repair,6,6,$411.20
5315,ocular-and-aural-surgical-procedures/lacrimal-tract,E216,Lacerated canaliculus - immediate repair,6,6,$350.00
5316,ocular-and-aural-surgical-procedures/lacrimal-tract,E219,Lacrimal bypass procedure (e.g. Lester Jones) - when sole procedure (both stages),6,,$250.00
5317,ocular-and-aural-surgical-procedures/middle-ear,G571,Professional component,0,,0
5318,ocular-and-aural-surgical-procedures/middle-ear,G570,Technical component,0,,$118.95
5319,ocular-and-aural-surgical-procedures/middle-ear,G593,COVID-19 vaccine,0,,$13.00
5320,ocular-and-aural-surgical-procedures/middle-ear,Z907,Debridement of mastoid cavities and/or ears- unilateral,0,,$27.40
5321,ocular-and-aural-surgical-procedures/middle-ear,Z908,"Under general anaesthetic, with or without repair of small perforation when sole ear procedure(s) performed unilateral",6,,$50.90
5322,ocular-and-aural-surgical-procedures/middle-ear,E319,Mastoidectomy - Atticotomy,6,6,$345.30
5323,ocular-and-aural-surgical-procedures/middle-ear,E320,Mastoidectomy - Cortical mastoidectomy,10,6,$345.15
5324,ocular-and-aural-surgical-procedures/middle-ear,E322,Mastoidectomy - Modified or radical mastoidectomy,10,6,$627.10
5325,ocular-and-aural-surgical-procedures/middle-ear,E315,Mastoidectomy - Revision mastoidectomy with revision of middle ear,10,6,$674.00
5326,ocular-and-aural-surgical-procedures/middle-ear,Z916,"Intratympanic injection, with or without myringotomy - unilateral",6,,$75.90
5327,ocular-and-aural-surgical-procedures/middle-ear,Z912,"Myringotomy, to include aspiration when indicated - unilateral",6,,$42.15
5328,ocular-and-aural-surgical-procedures/middle-ear,Z914,"Myringotomy, to include aspiration when indicated - with insertion of ventilation tube using operating microscope unilateral",6,,$78.60
5329,ocular-and-aural-surgical-procedures/middle-ear,E323,Myringoplasty,6,,$209.05
5330,ocular-and-aural-surgical-procedures/middle-ear,Z913,"Repair of small perforation under local anaesthesia, with or without debridement, unilateral",0,,$39.00
5331,ocular-and-aural-surgical-procedures/middle-ear,E327,Tympanoplasty - Closure of mastoid fistula,10,6,$252.15
5332,ocular-and-aural-surgical-procedures/middle-ear,E325,Tympanoplasty - Facial nerve decompression,10,6,$642.45
5333,ocular-and-aural-surgical-procedures/middle-ear,E326,Tympanoplasty - Facial nerve grafting (to include decompression),10,6,$987.65
5334,ocular-and-aural-surgical-procedures/middle-ear,E333,Tympanoplasty - Ossiculoplasty,10,6,$406.55
5335,ocular-and-aural-surgical-procedures/middle-ear,E329,Tympanoplasty - Tympanic neurectomy,10,,$370.10
5336,ocular-and-aural-surgical-procedures/middle-ear,E328,Tympanoplasty - Tympanotomy,10,,$288.50
5337,ocular-and-aural-surgical-procedures/middle-ear,E316,Tympanoplasty - Tympanotomy with fistula repair,10,,$395.05
5338,ocular-and-aural-surgical-procedures/middle-ear,E336,Tympanoplasty - Type 1 (myringoplasty with exploration of middle ear),7,,$345.15
5339,ocular-and-aural-surgical-procedures/middle-ear,E337,Tympanoplasty - Type 1 (myringoplasty with exploration of middle ear) - with ossiculoplasty,10,,$468.85
5340,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,G571,Professional component,0,,0
5341,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,G570,Technical component,0,,$118.95
5342,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,G593,COVID-19 vaccine,0,,$13.00
5343,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E212,Bleb repair with conjunctival pull-down,6,6,$210.00
5344,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E213,"Bleb repair with conjunctival, scleral or mucous membrane graft",6,6,$262.50
5345,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E135,Ciliary body re-attachment,7,6,$505.45
5346,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E133,Extraocular glaucoma procedures,6,6,$182.75
5347,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E214,Glaucoma filtering procedure and cataract extraction (same eye),6,6,$729.00
5348,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E132,Glaucoma filtering procedures,6,6,$550.00
5349,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E156,Intraocular suturing of iris/pupillary defect,7,6,$350.00
5350,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E130,Iridectomy - surgical - when sole procedure,6,6,$308.30
5351,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E134,Laser angle surgery,7,,$205.55
5352,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E131,Laser iridotomy,6,6,$161.75
5353,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E157,Placement and suturing of iris prosthetic device with or without suturing of iris/pupillary defect,7,6,$550.00
5354,ocular-and-aural-surgical-procedures/ocular-and-aural-surgical-procedures,E127,"Sclerotomy, posterior",4,,$166.45
5355,ocular-and-aural-surgical-procedures/orbit,G571,Professional component,0,,0
5356,ocular-and-aural-surgical-procedures/orbit,G570,Technical component,0,,$118.95
5357,ocular-and-aural-surgical-procedures/orbit,G593,COVID-19 vaccine,0,,$13.00
5358,ocular-and-aural-surgical-procedures/orbit,E170,Decompression - three walls,6,6,$575.85
5359,ocular-and-aural-surgical-procedures/orbit,E169,Decompression - two walls,6,6,$542.00
5360,ocular-and-aural-surgical-procedures/orbit,E102,"Enucleation, with or without primary implant",7,6,$542.00
5361,ocular-and-aural-surgical-procedures/orbit,E109,Enucleation/evisceration with insertion of implant and reattachment of extraocular muscles,7,6,$677.50
5362,ocular-and-aural-surgical-procedures/orbit,E103,"Evisceration, with or without primary implant",7,6,$542.00
5363,ocular-and-aural-surgical-procedures/orbit,E171,Exenteration,6,6,"$1,005.00"
5364,ocular-and-aural-surgical-procedures/orbit,E181,Secondary orbital implant,6,6,$640.00
5365,ocular-and-aural-surgical-procedures/orbit,E166,Tumour or foreign body - anterior route,6,6,$450.00
5366,ocular-and-aural-surgical-procedures/orbit,E172,Tumour or foreign body - Biopsy (anterior),6,,$200.00
5367,ocular-and-aural-surgical-procedures/orbit,E168,Tumour or foreign body - Biopsy (posterior exposure),6,,$308.30
5368,ocular-and-aural-surgical-procedures/orbit,E165,Tumour or foreign body - Lateral orbitotomy (Kronlein),7,6,$590.00
5369,ocular-and-aural-surgical-procedures/orbit,E167,Tumour or foreign body - posterior exposure,7,6,$640.00
5370,ocular-and-aural-surgical-procedures/orbit,E164,Drainage of abscess,7,,$350.00
5371,ocular-and-aural-surgical-procedures/orbit,E163,Dermis fat graft - delayed,7,6,$514.80
5372,ocular-and-aural-surgical-procedures/orbit,E160,Dermis fat graft - immediately following enucleation,0,,$190.30
5373,ocular-and-aural-surgical-procedures/orbit,E176,Fornix reconstruction,7,,$325.00
5374,ocular-and-aural-surgical-procedures/orbit,E177,Fornix reconstruction - with mucous membrane graft,6,,$321.60
5375,ocular-and-aural-surgical-procedures/orbit,E180,Free mucous membrane graft - Alloplastic volume replacement,7,,$411.20
5376,ocular-and-aural-surgical-procedures/orbit,E178,Free mucous membrane graft - full thickness,7,,$222.65
5377,ocular-and-aural-surgical-procedures/orbit,E179,Free mucous membrane graft - split thickness,6,,$296.90
5378,ocular-and-aural-surgical-procedures/retin-and-extra-ocular-muscles,G571,Professional component,0,,0
5379,ocular-and-aural-surgical-procedures/retin-and-extra-ocular-muscles,G570,Technical component,0,,$118.95
5380,ocular-and-aural-surgical-procedures/retin-and-extra-ocular-muscles,G593,COVID-19 vaccine,0,,$13.00
5381,ocular-and-aural-surgical-procedures/retin-and-extra-ocular-muscles,E155,Cryopexy - extraocular or sub-conjunctival - one eye,6,,$205.00
5382,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,G571,Professional component,0,,0
5383,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,G570,Technical component,0,,$118.95
5384,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,G593,COVID-19 vaccine,0,,$13.00
5385,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E185,Stabismus procedures - Horizontal or vertical rectus muscle (per muscle),6,6,$525.15
5386,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E184,Stabismus procedures - Inferior oblique muscle (per muscle),6,6,$543.65
5387,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E183,Stabismus procedures - Superior oblique muscle (per muscle),6,6,$600.00
5388,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,E182,"Stabismus procedures - Trasposition of extraocular muscle to treat paretic or lost, damaged eye muscle",6,6,$600.00
5389,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,"Show info for code E159










Code no longer active

																												E159","Strabismus procedures - one muscle, one or both eyes",6,6,$376.40
5390,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,"Show info for code E162










Code no longer active

																												E162","Strabismus procedures - three or more muscles, one or both eyes",6,6,$552.90
5391,ocular-and-aural-surgical-procedures/retina-and-extra-ocular-muscles,"Show info for code E158










Code no longer active

																												E158","Strabismus procedures - two muscles, one or both eyes",6,6,$469.25
